Annotation Cluster 1	Enrichment Score: 2.9042960645335065
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	13	8.38709677419355	0.03190672150911632	32439_AT, 37814_G_AT, 33080_S_AT, 967_G_AT, 39469_S_AT, 33371_S_AT, 34972_S_AT, 33685_AT, 36234_AT, 606_AT, 1575_AT, 919_AT, 40294_AT, 966_AT	132	760	15143	1.962310606060606	0.9999988595915409	0.4788018354618029	36.6068459596082
GOTERM_MF_ALL	GO:0016817~hydrolase activity, acting on acid anhydrides	13	8.38709677419355	0.033026547739799635	32439_AT, 37814_G_AT, 33080_S_AT, 967_G_AT, 39469_S_AT, 33371_S_AT, 34972_S_AT, 33685_AT, 36234_AT, 606_AT, 1575_AT, 919_AT, 40294_AT, 966_AT	132	764	15143	1.952036728541964	0.9999993002538949	0.4749210988425283	37.629862040270034
GOTERM_MF_ALL	GO:0016787~hydrolase activity	28	18.064516129032256	0.053198138830671274	33963_AT, 37814_G_AT, 40186_AT, 37061_AT, 39469_S_AT, 679_AT, 33685_AT, 822_S_AT, 36234_AT, 34249_AT, 34618_AT, 1575_AT, 606_AT, 38948_AT, 33979_AT, 40350_AT, 32439_AT, 33080_S_AT, 34636_AT, 32418_AT, 967_G_AT, 36766_AT, 37172_AT, 33371_S_AT, 34972_S_AT, 37096_AT, 919_AT, 40294_AT, 37105_AT, 966_AT	132	2283	15143	1.4069870850422757	0.9999999999042053	0.5882183599772873	53.625278864038265
GOTERM_MF_ALL	GO:0017076~purine nucleotide binding	23	14.838709677419354	0.10074669701437602	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 1419_G_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	132	1918	15143	1.375679369292508	1.0	0.7867425594725608	77.52324285520395
GOTERM_MF_ALL	GO:0032553~ribonucleotide binding	22	14.193548387096774	0.10989482478975408	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	132	1836	15143	1.3746368917937544	1.0	0.8055499822463956	80.53242562550282
GOTERM_MF_ALL	GO:0032555~purine ribonucleotide binding	22	14.193548387096774	0.10989482478975408	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	132	1836	15143	1.3746368917937544	1.0	0.8055499822463956	80.53242562550282
GOTERM_MF_ALL	GO:0030554~adenyl nucleotide binding	19	12.258064516129032	0.13505008850592568	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	132	1577	15143	1.3821650237312888	1.0	0.8174448814454818	86.98929739455266
GOTERM_MF_ALL	GO:0005215~transporter activity	15	9.67741935483871	0.13802123838153968	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	132	1175	15143	1.4645067698259189	1.0	0.8162141050037733	87.60363054716183
GOTERM_MF_ALL	GO:0032559~adenyl ribonucleotide binding	18	11.612903225806452	0.14853019957859337	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39187_AT, 966_AT	132	1497	15143	1.379395153944252	1.0	0.8244521698959706	89.56698044034623
GOTERM_MF_ALL	GO:0001883~purine nucleoside binding	19	12.258064516129032	0.14897061953292529	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	132	1601	15143	1.3614454980788524	1.0	0.8099177763827891	89.64258103742007
GOTERM_MF_ALL	GO:0001882~nucleoside binding	19	12.258064516129032	0.15561539808863356	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	132	1612	15143	1.3521552372358825	1.0	0.8172299759512774	90.72318196469328
GOTERM_MF_ALL	GO:0022857~transmembrane transporter activity	12	7.741935483870968	0.16098308117705884	32439_AT, 33685_AT, 38236_AT, 35121_AT, 32084_AT, 1575_AT, 37953_S_AT, 37097_AT, 40317_AT, 40294_AT, 39469_S_AT, 34436_AT	132	906	15143	1.5194661850290991	1.0	0.8213967420104177	91.5185952485302
GOTERM_MF_ALL	GO:0005524~ATP binding	17	10.967741935483872	0.20617691154098058	37814_G_AT, 1974_S_AT, 32680_AT, 32084_AT, 33246_AT, 967_G_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39187_AT, 966_AT	132	1477	15143	1.3204027410188548	1.0	0.8686577575673677	96.10554749438322
GOTERM_MF_ALL	GO:0000166~nucleotide binding	24	15.483870967741936	0.21991203492330816	37814_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 39469_S_AT, 33685_AT, 36234_AT, 606_AT, 1575_AT, 1974_S_AT, 32680_AT, 32418_AT, 35595_AT, 32084_AT, 967_G_AT, 37905_R_AT, 1901_S_AT, 1786_AT, 33371_S_AT, 34972_S_AT, 1419_G_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	132	2245	15143	1.2264021056894108	1.0	0.8822084658251991	96.9528450987079
GOTERM_MF_ALL	GO:0003924~GTPase activity	4	2.5806451612903225	0.2756128234499512	33371_S_AT, 33080_S_AT, 606_AT, 919_AT	132	211	15143	2.1747809852075255	1.0	0.9232549892133652	98.92440007083306
GOTERM_MF_ALL	GO:0016301~kinase activity	8	5.161290322580645	0.5875075506353161	32680_AT, 41703_R_AT, 33246_AT, 31576_AT, 41280_R_AT, 1355_G_AT, 1901_S_AT, 1786_AT	132	834	15143	1.1004287479107624	1.0	0.9935903870914417	99.999607338987
GOTERM_MF_ALL	GO:0016772~transferase activity, transferring phosphorus-containing groups	9	5.806451612903226	0.5999827774673594	32680_AT, 41703_R_AT, 35595_AT, 33246_AT, 31576_AT, 41280_R_AT, 1355_G_AT, 1901_S_AT, 1786_AT	132	964	15143	1.0710345152772538	1.0	0.9938270953531689	99.99974500059902
GOTERM_MF_ALL	GO:0016773~phosphotransferase activity, alcohol group as acceptor	6	3.870967741935484	0.7533557241388054	32680_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 1786_AT	132	721	15143	0.9546715420501829	1.0	0.9987846417617577	99.99999971521018

Annotation Cluster 10	Enrichment Score: 0.8492489448706608
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006814~sodium ion transport	6	3.870967741935484	0.00870961254513619	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	138	130	14116	4.7210702341137125	0.9999986616077009	0.47481356932999486	13.573709676240176
GOTERM_MF_ALL	GO:0022804~active transmembrane transporter activity	9	5.806451612903226	0.013632060961743466	32439_AT, 33685_AT, 35121_AT, 32084_AT, 1575_AT, 37097_AT, 40294_AT, 39469_S_AT, 34436_AT	132	363	15143	2.844290007513148	0.9969490447470425	0.4396703759092997	17.546847001402497
GOTERM_MF_ALL	GO:0031402~sodium ion binding	5	3.225806451612903	0.018726632775479743	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	132	117	15143	4.902551152551153	0.9996569282319685	0.43437642994063985	23.33543930185553
GOTERM_MF_ALL	GO:0031420~alkali metal ion binding	6	3.870967741935484	0.04808242030623041	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	132	228	15143	3.018939393939394	0.9999999990690539	0.5951030120068765	49.97611403035296
GOTERM_MF_ALL	GO:0015293~symporter activity	4	2.5806451612903225	0.11574300225685472	35121_AT, 32084_AT, 37097_AT, 34436_AT	132	137	15143	3.3494802034948026	1.0	0.8025286752631918	82.25524416552376
GOTERM_CC_ALL	GO:0005887~integral to plasma membrane	15	9.67741935483871	0.12115326521462876	40350_AT, 38926_AT, 33530_AT, 38236_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	134	1188	15908	1.4989446705864615	0.999999999999837	0.8595635698127181	80.85983006149799
GOTERM_BP_ALL	GO:0051179~localization	36	23.225806451612904	0.1271086000309313	33963_AT, 41703_R_AT, 32717_AT, 37408_AT, 31525_S_AT, 1355_G_AT, 39469_S_AT, 1910_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 41280_R_AT, 32439_AT, 1974_S_AT, 38604_AT, 38236_AT, 35595_AT, 32084_AT, 33516_AT, 1403_S_AT, 1786_AT, 33371_S_AT, 31987_AT, 34972_S_AT, 37096_AT, 36479_AT, 40271_AT, 36703_AT, 36328_AT, 38816_AT, 31687_F_AT, 40317_AT, 37097_AT, 40294_AT, 34436_AT	138	2993	14116	1.2303490753787825	1.0	0.9180805913678113	89.63787919129742
GOTERM_MF_ALL	GO:0022892~substrate-specific transporter activity	13	8.38709677419355	0.13124136505463455	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 34436_AT	132	966	15143	1.5438468536294623	1.0	0.8255662847178632	86.16040424769596
GOTERM_CC_ALL	GO:0031226~intrinsic to plasma membrane	15	9.67741935483871	0.13768727028120875	40350_AT, 38926_AT, 33530_AT, 38236_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	134	1215	15908	1.4656347890178736	0.9999999999999979	0.8628640247027997	84.99119865388141
GOTERM_MF_ALL	GO:0005215~transporter activity	15	9.67741935483871	0.13802123838153968	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	132	1175	15143	1.4645067698259189	1.0	0.8162141050037733	87.60363054716183
GOTERM_MF_ALL	GO:0022857~transmembrane transporter activity	12	7.741935483870968	0.16098308117705884	32439_AT, 33685_AT, 38236_AT, 35121_AT, 32084_AT, 1575_AT, 37953_S_AT, 37097_AT, 40317_AT, 40294_AT, 39469_S_AT, 34436_AT	132	906	15143	1.5194661850290991	1.0	0.8213967420104177	91.5185952485302
GOTERM_BP_ALL	GO:0030001~metal ion transport	8	5.161290322580645	0.16641796715366414	32439_AT, 38604_AT, 38236_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	138	465	14116	1.7598254636122799	1.0	0.9331861116480655	95.19460162084538
GOTERM_MF_ALL	GO:0015075~ion transmembrane transporter activity	10	6.451612903225806	0.1763761391460538	32439_AT, 33685_AT, 38236_AT, 35121_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 39469_S_AT, 34436_AT	132	725	15143	1.5823406478578892	1.0	0.8444880627023561	93.46227525864887
GOTERM_BP_ALL	GO:0015672~monovalent inorganic cation transport	6	3.870967741935484	0.19682707769646643	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	138	318	14116	1.929997265518184	1.0	0.947482668907875	97.41423180481135
GOTERM_BP_ALL	GO:0006810~transport	30	19.35483870967742	0.2511238290716764	41703_R_AT, 37408_AT, 31525_S_AT, 1355_G_AT, 39469_S_AT, 1910_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 41280_R_AT, 32439_AT, 1974_S_AT, 38604_AT, 38236_AT, 35595_AT, 32084_AT, 33516_AT, 1403_S_AT, 1786_AT, 33371_S_AT, 31987_AT, 37096_AT, 40271_AT, 36328_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	138	2629	14116	1.167248251112177	1.0	0.9626459807417229	99.19526464529469
GOTERM_MF_ALL	GO:0015291~secondary active transmembrane transporter activity	4	2.5806451612903225	0.26624308298634786	35121_AT, 32084_AT, 37097_AT, 34436_AT	132	207	15143	2.216805738544869	1.0	0.9228189949797528	98.71143122239032
GOTERM_BP_ALL	GO:0051234~establishment of localization	30	19.35483870967742	0.270164988428116	41703_R_AT, 37408_AT, 31525_S_AT, 1355_G_AT, 39469_S_AT, 1910_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 41280_R_AT, 32439_AT, 1974_S_AT, 38604_AT, 38236_AT, 35595_AT, 32084_AT, 33516_AT, 1403_S_AT, 1786_AT, 33371_S_AT, 31987_AT, 37096_AT, 40271_AT, 36328_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	138	2656	14116	1.1553823991618648	1.0	0.9691247964665397	99.476247657017
GOTERM_MF_ALL	GO:0022891~substrate-specific transmembrane transporter activity	10	6.451612903225806	0.2874572752220741	32439_AT, 33685_AT, 38236_AT, 35121_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 39469_S_AT, 34436_AT	132	827	15143	1.3871789234546188	1.0	0.9257565309208989	99.14688616036304
GOTERM_BP_ALL	GO:0006812~cation transport	8	5.161290322580645	0.29068973727936465	32439_AT, 38604_AT, 38236_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	138	553	14116	1.4797809052074327	1.0	0.9736670901312708	99.67451170781018
GOTERM_MF_ALL	GO:0008324~cation transmembrane transporter activity	7	4.516129032258064	0.35144107232269284	32439_AT, 38236_AT, 35121_AT, 32084_AT, 37953_S_AT, 40317_AT, 34436_AT	132	557	15143	1.4417197105706983	1.0	0.9548185239118575	99.77268423858544
GOTERM_BP_ALL	GO:0046483~heterocycle metabolic process	5	3.225806451612903	0.40759538358744474	32439_AT, 33685_AT, 38236_AT, 40735_AT, 39469_S_AT	138	334	14116	1.531285255575805	1.0	0.9909591371868284	99.98385009281536
GOTERM_BP_ALL	GO:0006811~ion transport	9	5.806451612903226	0.47071218564843914	32439_AT, 38604_AT, 38236_AT, 41703_R_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	138	768	14116	1.1987092391304348	1.0	0.994041401587128	99.99753243927937
GOTERM_BP_ALL	GO:0055085~transmembrane transport	6	3.870967741935484	0.6519465343083473	40271_AT, 32084_AT, 1575_AT, 37097_AT, 40294_AT, 34436_AT	138	569	14116	1.0786276457553297	1.0	0.9991700274465558	99.99999772774075

Annotation Cluster 11	Enrichment Score: 0.8326024351372782
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005829~cytosol	22	14.193548387096774	0.0033798812013910162	1974_S_AT, 33080_S_AT, 41703_R_AT, 34636_AT, 32418_AT, 33516_AT, 31525_S_AT, 1331_S_AT, 1355_G_AT, 35373_AT, 1910_S_AT, 36234_AT, 40058_S_AT, 40735_AT, 34249_AT, 31687_F_AT, 1419_G_AT, 39511_AT, 41280_R_AT, 38201_AT, 32279_AT, 37166_AT	134	1330	15908	1.9637302210750758	0.5378742070350957	0.14305679046187114	4.241841396224865
GOTERM_BP_ALL	GO:0009063~cellular amino acid catabolic process	4	2.5806451612903225	0.028355569475839712	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	138	68	14116	6.017050298380221	1.0	0.719338725266718	38.10265707420746
GOTERM_BP_ALL	GO:0009310~amine catabolic process	4	2.5806451612903225	0.040165354707994205	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	138	78	14116	5.245633593459681	1.0	0.7949349249713238	49.521509815111166
GOTERM_BP_ALL	GO:0046395~carboxylic acid catabolic process	4	2.5806451612903225	0.09343228379815148	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	138	111	14116	3.686120903512208	1.0	0.896001602173325	80.51933617791643
GOTERM_BP_ALL	GO:0016054~organic acid catabolic process	4	2.5806451612903225	0.09343228379815148	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	138	111	14116	3.686120903512208	1.0	0.896001602173325	80.51933617791643
GOTERM_BP_ALL	GO:0044106~cellular amine metabolic process	6	3.870967741935484	0.17531727646798145	38236_AT, 40735_AT, 35121_AT, 1419_G_AT, 38201_AT, 32279_AT	138	305	14116	2.0122594440484676	1.0	0.9366622799472936	95.98214025602022
GOTERM_BP_ALL	GO:0006520~cellular amino acid metabolic process	5	3.225806451612903	0.17727132433610346	40735_AT, 35121_AT, 1419_G_AT, 38201_AT, 32279_AT	138	226	14116	2.263049890983712	1.0	0.9371878522941044	96.13798410533215
GOTERM_BP_ALL	GO:0009308~amine metabolic process	7	4.516129032258064	0.19341394166855616	38236_AT, 40735_AT, 35121_AT, 1419_G_AT, 38201_AT, 32279_AT, 37061_AT	138	400	14116	1.790072463768116	1.0	0.947173778118584	97.22475640796343
GOTERM_BP_ALL	GO:0006519~cellular amino acid and derivative metabolic process	6	3.870967741935484	0.2568906039720954	38236_AT, 40735_AT, 35121_AT, 1419_G_AT, 38201_AT, 32279_AT	138	352	14116	1.7435770750988142	1.0	0.9649350948418363	99.29259649150092
GOTERM_BP_ALL	GO:0019752~carboxylic acid metabolic process	8	5.161290322580645	0.29530316200107315	34636_AT, 40735_AT, 35121_AT, 1391_S_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT	138	556	14116	1.471796475862788	1.0	0.9735213045640277	99.70807134721662
GOTERM_BP_ALL	GO:0043436~oxoacid metabolic process	8	5.161290322580645	0.29530316200107315	34636_AT, 40735_AT, 35121_AT, 1391_S_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT	138	556	14116	1.471796475862788	1.0	0.9735213045640277	99.70807134721662
GOTERM_BP_ALL	GO:0006082~organic acid metabolic process	8	5.161290322580645	0.30148050360680206	34636_AT, 40735_AT, 35121_AT, 1391_S_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT	138	560	14116	1.4612836438923396	1.0	0.9746115707054652	99.74793593289031
GOTERM_BP_ALL	GO:0042180~cellular ketone metabolic process	8	5.161290322580645	0.3123574319891751	34636_AT, 40735_AT, 35121_AT, 1391_S_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT	138	567	14116	1.443243105078854	1.0	0.9761315275558325	99.80597818408022
GOTERM_BP_ALL	GO:0009056~catabolic process	10	6.451612903225806	0.8682625369509168	37096_AT, 38674_AT, 40735_AT, 33284_AT, 1419_G_AT, 38201_AT, 32279_AT, 36766_AT, 37061_AT, 33979_AT	138	1253	14116	0.8163595775934859	1.0	0.9999946901808046	99.99999999999979
GOTERM_BP_ALL	GO:0044248~cellular catabolic process	8	5.161290322580645	0.8765578724237063	38674_AT, 40735_AT, 33284_AT, 1419_G_AT, 38201_AT, 32279_AT, 36766_AT, 33979_AT	138	1024	14116	0.7991394927536232	1.0	0.9999960399415891	99.99999999999993

Annotation Cluster 12	Enrichment Score: 0.74805138199039
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0005506~iron ion binding	11	7.096774193548387	3.4487095966765046E-4	32073_AT, 34453_AT, 34636_AT, 38229_AT, 33284_AT, 33516_AT, 1391_S_AT, 1419_G_AT, 31687_F_AT, 31525_S_AT, 37166_AT	132	308	15143	4.097132034632034	0.13546254246430411	0.035735998667099866	0.483684863939704
GOTERM_MF_ALL	GO:0022892~substrate-specific transporter activity	13	8.38709677419355	0.13124136505463455	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 34436_AT	132	966	15143	1.5438468536294623	1.0	0.8255662847178632	86.16040424769596
GOTERM_MF_ALL	GO:0005215~transporter activity	15	9.67741935483871	0.13802123838153968	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 1575_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	132	1175	15143	1.4645067698259189	1.0	0.8162141050037733	87.60363054716183
GOTERM_MF_ALL	GO:0043169~cation binding	36	23.225806451612904	0.62213755669422	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 37061_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 40317_AT, 37097_AT, 1419_G_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	132	4179	15143	0.9882529530770735	1.0	0.9948326593243411	99.99988552605863
GOTERM_MF_ALL	GO:0046914~transition metal ion binding	24	15.483870967741936	0.6330146676336813	40350_AT, 1974_S_AT, 34453_AT, 32717_AT, 34636_AT, 38229_AT, 33284_AT, 33516_AT, 31525_S_AT, 35439_AT, 37172_AT, 36713_AT, 32073_AT, 33027_AT, 40058_S_AT, 34606_S_AT, 41113_AT, 1391_S_AT, 31687_F_AT, 1419_G_AT, 33922_AT, 37166_AT, 38945_AT, 35213_AT	132	2785	15143	0.9886078015341929	1.0	0.9949473184398222	99.99992407285323
GOTERM_MF_ALL	GO:0043167~ion binding	36	23.225806451612904	0.6612228803317804	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 37061_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 40317_AT, 37097_AT, 1419_G_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	132	4241	15143	0.9738054918436903	1.0	0.9959269048545358	99.99997533150254
GOTERM_MF_ALL	GO:0046872~metal ion binding	35	22.58064516129032	0.6713947359273393	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 40317_AT, 37097_AT, 1419_G_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	132	4140	15143	0.9698525106133801	1.0	0.9960149742865757	99.99998392917271
GOTERM_MF_ALL	GO:0008270~zinc ion binding	15	9.67741935483871	0.9490512434169621	40350_AT, 1974_S_AT, 32717_AT, 35439_AT, 37172_AT, 36713_AT, 32073_AT, 33027_AT, 40058_S_AT, 41113_AT, 34606_S_AT, 1419_G_AT, 33922_AT, 38945_AT, 35213_AT	132	2311	15143	0.7446107548876914	1.0	0.9999981930284578	100.0

Annotation Cluster 13	Enrichment Score: 0.6359088604875823
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0007267~cell-cell signaling	14	9.032258064516128	0.005571331705556371	38604_AT, 38236_AT, 37454_AT, 1403_S_AT, 1355_G_AT, 1855_AT, 1786_AT, 34618_AT, 1890_AT, 40317_AT, 39511_AT, 32279_AT, 2090_I_AT, 1372_AT	138	600	14116	2.3867632850241547	0.9998226458586061	0.3983504338185685	8.895926686251753
GOTERM_BP_ALL	GO:0007154~cell communication	16	10.32258064516129	0.010242875493421724	1974_S_AT, 38604_AT, 38236_AT, 37454_AT, 1403_S_AT, 1355_G_AT, 1855_AT, 1901_S_AT, 1786_AT, 34618_AT, 1890_AT, 40317_AT, 39511_AT, 32279_AT, 2090_I_AT, 1372_AT	138	795	14116	2.058663749886063	0.9999998777434409	0.49945097931793125	15.776119076922734
GOTERM_BP_ALL	GO:0019226~transmission of nerve impulse	5	3.225806451612903	0.44244244223906765	38604_AT, 38236_AT, 40317_AT, 32279_AT, 1901_S_AT	138	350	14116	1.4612836438923396	1.0	0.9930038917121091	99.9941236122617
GOTERM_BP_ALL	GO:0007268~synaptic transmission	4	2.5806451612903225	0.5554302532423259	38604_AT, 38236_AT, 40317_AT, 32279_AT	138	298	14116	1.3730181888921311	1.0	0.9974404294015562	99.99986540693854
GOTERM_BP_ALL	GO:0003008~system process	15	9.67741935483871	0.6061166940702264	35038_AT, 33963_AT, 38604_AT, 38236_AT, 31621_S_AT, 32418_AT, 1901_S_AT, 1910_S_AT, 1786_AT, 31987_AT, 37983_AT, 40317_AT, 1419_G_AT, 31687_F_AT, 32279_AT	138	1503	14116	1.0208568370505364	1.0	0.9985229202761298	99.99998212183186
GOTERM_BP_ALL	GO:0050877~neurological system process	7	4.516129032258064	0.9807240240446901	38604_AT, 38236_AT, 32418_AT, 40317_AT, 32279_AT, 1901_S_AT, 1786_AT	138	1210	14116	0.5917594921547491	1.0	0.9999999995722203	100.0
GOTERM_BP_ALL	GO:0007600~sensory perception	4	2.5806451612903225	0.9869391681178912	38604_AT, 38236_AT, 32418_AT, 1786_AT	138	810	14116	0.5051350867775989	1.0	0.9999999999290116	100.0
GOTERM_BP_ALL	GO:0050890~cognition	4	2.5806451612903225	0.9941878452648752	38604_AT, 38236_AT, 32418_AT, 1786_AT	138	909	14116	0.45012037435627616	1.0	0.9999999999982471	100.0

Annotation Cluster 14	Enrichment Score: 0.6350810657850322
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
